user_name,user_location,rating,rating_text,review_title,review_text,trip_type,helpful_votes,published_date,tour_name,has_photo,language,is_english,user_city,user_state,user_country,is_us_domestic,review_word_count,review_char_count,title_word_count,exclamation_count,uppercase_ratio,sentiment_polarity,sentiment_pos,sentiment_neg,safety_mention,helicopter_comparison,price_value_mention,coast_mention,canyon_mention,waterfall_mention,wildlife_mention,weather_mention,flight_crew_mention,ground_staff_mention,companion_mention,pilot_mention,staff_service_mention,guide_mention,pilot_service_mention,special_occasion,aircraft_type
Michael F,"Miami, FL",5,,Paseo con mi prometida,"Todo perfecto, una vista excelente, el piloto muy educado y atento, volveria otra vez
 A mi novia le encantó todo , y el champán riquísimo",Unknown,0,2021-10-10,12-392_Eagles AirLine_attraction_review_2025-02-27,1,French,0,Miami,FL,United States,1,25,138,4,0,0.014492753623188406,0.3182,0.103,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Airplane
ブータロー,,3,Jul 2019 • Business,ホスピタリティーあるパイロット、コースはイマイチ,"パイロットはホスピタリティーがあり、良い。選択したコースはイマイチ。ウリであるハナ着陸、散策はつまらなかった。昔の農場の周りを散歩する程度。ハナまでの中間地点にあるのでハナの景色をイメージしているとガッカリするので要注意。
違うコースを勧める。",Business,0,2019-07-03,13-98_attraction_product_review_2025-02-27,0,Chinese,0,,,Unknown,0,2,122,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other/Unspecified
Cynthia R,"Mexico City, Mexico",5,Jul 2022 • Family,Excelente!,"Desde la reservación fueron súper amables! Explicaron todo claramente, y tuvimos el placer de contar con Mel todo el camino, quien no solo nos explicó sobre volcanes sino que además compartió hermosas historias y cultura de Hawaii que hicieron aún más maravillosa la visita. Fue un día completo, espectacular, vimos toda la isla y Mel siempre con la mejor sonrisa y disposición. Realmente pudimos apreciar todo de Isla Grande y sus volcanes. Un excelente tour!",Family,0,2022-07-17,15-Hawaii Volcanoes National Park Experience Departing from Oahu32_attraction_product_review_2025-02-27,1,French,0,Mexico City,,Mexico,0,75,460,1,2,0.021739130434782608,-0.4184,0.0,0.039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other/Unspecified
Christina88,"Aschaffenburg, Germany",5,Jul 2019 • Friends,Rundum zufrieden und tolle Erfahrung,"Die Organisation rund um den Flug sowie die Sicherheit jedes Einzelnen war hervorragend. 
Der Pilot war super nett und verlieh dem Ganzen seinen Charme. 
Aufgrund der Witterung wurde die Gletscher Landung spontan gecancelt - das Geld wurde am nächsten Tag schon zurück gebucht. 

Immer wieder gerne und einmalige Eindrücke über Alaska. Das gehört auf jeden Fall dazu, wenn man den 49ten US-Bundesstaat besucht 🙃.",Friends,0,2019-08-01,Grand Denali Flightseeing tour from Talkeetna,1,German,0,Aschaffenburg,,Germany,0,64,412,5,0,0.055825242718446605,-0.9485,0.049,0.243,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,Airplane
Hans Wiedmer,"Province of Cordoba, Spain",5,Aug 2022 • Couples,"Immer ein Besuch wert, jeder Zeit wieder!",Mit dem Wasserflugzeug fliegen eine neue Erfahrung. Das Starten u. Landen ist sehr speziell und macht den Flug mit einem Wasserflugzeug unvergesslich.,Couples,0,2023-04-04,17-653-Taquan Air Tours_attraction_review_2025-02-27,0,German,0,Province of Cordoba,,Spain,0,22,150,7,0,0.05333333333333334,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Airplane
船橋マーちゃん,千葉県船橋市,5,Sep 2019,想像以上に素晴らしいフライトでした,"プリンセスクルーズのケチカンでのエクスカーションで参加しました。水上飛行機は乗客６人で、快適な飛行をしてミスティフィヨルドを上空から観光しました。
現地に着くと１０分ほど着水して周りの風景を楽しめます。飛行機のフロートの上に降りてパイロットが写真を撮ってくれます。
素晴らしい景色を堪能しました。",Unknown,0,2019-10-05,17-653-Taquan Air Tours_attraction_review_2025-02-27,1,Chinese,0,千葉県船橋市,,Unknown,0,3,148,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Airplane
jotashark,"Valladolid, Spain",5,Aug 2019 • Couples,Expectacular,"Muy recomendable, el piloto muy bueno , te ponen música clásica, mientras recorres los fiordos, al final ameniza en un lago",Couples,0,2019-09-12,17-653-Taquan Air Tours_attraction_review_2025-02-27,1,Spanish,0,Valladolid,,Spain,0,21,123,1,0,0.008130081300813009,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Airplane
Isis CR,,5,May 2019 • Couples,Una experiencia que vale la pena,"Volar sobre los Fiordos de Misty es una experiencia increíble que vale mucho la pena, nuestro piloto Larry fue muy amable con nosotros, una persona muy alegre y en general el equipo de personas te recibe con mucho entusiasmo. Me parece que la empresa ofrece un gran servicio y tienen una buena organización. Es importante valorar que cuando llegan 5 cruceros de 3 mil personas cada uno, a una ciudad de 8 mil habitantes, hay que saber manejar la situación y Taquan lo hace muy bien.",Couples,0,2019-06-08,17-653-Taquan Air Tours_attraction_review_2025-02-27,1,French,0,,,Unknown,0,86,482,6,0,0.014522821576763486,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Airplane
Markus S,"Weyhe, Germany",4,Aug 2018 • Couples,guter ruhiger Flug,"Wir sind mit der Gesellschaft von Ketchikan nach Neets Bay mit dem Wasserflugzeug geflogen. Jeder Passagier hatte einen Fensterplatz.
Der Flug war ruhig und die Aussicht vom Flieger auf die unter einem liegenden Wälder und Seen grandios.",Couples,0,2018-08-18,17-653-Taquan Air Tours_attraction_review_2025-02-27,0,German,0,Weyhe,,Germany,0,37,237,3,0,0.06329113924050633,-0.9136,0.0,0.256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Airplane
traveling_fromSP,"Sao Paulo, SP",4,,Lindo,"O passeio de hidroavião pelo Misty Fjords é lindo, vale a pena. Eles não prometem que a gente vá ver vida marinha, li sobre passageiros que viram, mas nós não vimos nada e estava um lindo dia de sol com excelente visibilidade.
Nosso grupo chegou primeiro ao local de saída do passeio, mas o outro grupo foi o primeiro a embarcar.
Nosso avião atrasou e ficamos um pouco tensos no fim do passeio com a possibilidade de perdermos o navio. Ao desembarcarmos do avião, já tinham colocado todas as nossas mochilas na van e o motorista nos levou rapidamente até o navio. Deu tudo certo.
O passeio é caro e as crianças pequenas cansam logo. Meus dois filhos dormiram no voo.",Unknown,0,2018-08-06,17-653-Taquan Air Tours_attraction_review_2025-02-27,0,Spanish,0,Sao Paulo,,Sp,0,121,666,1,0,0.015015015015015015,-0.5267,0.0,0.041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Airplane
jsalmeronv,"Mexico City, Mexico",5,Jun 2018 • Couples,Excelente,Una experiencia divertida con espectaculares vistas. En el paquete que contratamos incluida la comida de cangrejos!!! Excelente!!!!,Couples,0,2018-06-01,17-653-Taquan Air Tours_attraction_review_2025-02-27,0,French,0,Mexico City,,Mexico,0,17,131,1,7,0.022900763358778626,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Airplane
DIANACUERVO,"Bogota, Colombia",4,Jun 2017 • Family,Vuelo en Alaska Ketchikan,"Teníamos ganas de observar los fiordos , nos pareció bonita la  experiencia . El personal muy amable , tomamos fotos hermosas",Family,0,2018-02-11,17-653-Taquan Air Tours_attraction_review_2025-02-27,0,French,0,Bogota,,Colombia,0,21,125,4,0,0.016,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Airplane
Fabiano F,"Fortaleza, CE",5,,Fantastico,"O passeio de hidroaviao pelos fiordes é fantastico. É bem caro, mas se tiver condicoes nao ira se arrepender. Fomos em um dia de ceu azul e da para ver muita coisa. Tem muitas montanhas, lagos, cachoeiras. O passeio inclui um pouso em um lago remoto. Bem legal.",Unknown,0,2018-01-02,17-653-Taquan Air Tours_attraction_review_2025-02-27,0,Spanish,0,Fortaleza,,Ce,0,48,261,1,0,0.022988505747126436,0.2263,0.066,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Airplane
christy543,Hk,5,Sep 2017 • Friends,推介給喜歡看動物的你,參加了他們的水上飛機行程在Ketchikan 去Neets Bay睇黑熊. 我們的機司沿途作詳細解說，因天氣好又在山脈中飛翔，飛得也很稳定。neets bay 的導遊又很專業，見識廣博，遇到熊時又保護我們，讓我們拍照。十分推介給想坐水上飛機及看黑熊的人。,Friends,0,2017-09-14,17-653-Taquan Air Tours_attraction_review_2025-02-27,0,Chinese,0,Hk,,Unknown,0,6,127,1,0,0.023622047244094488,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Airplane
Gabriel M,,5,Jul 2016 • Couples,Altamente recomendable,"Hicimos el viaje en hidroavión a los fiordos Mystic y Es un lugar maravilloso, sale un poco caro el paseo, pero no pueden dejar de hacerlo. Tiene unos paisajes espectaculares. Muy buen servicio, el piloto muy amable, nos sentimos seguros en todo tiempo y dan una buena explicación del lugar. Muy recomendable!",Couples,0,2016-07-27,17-653-Taquan Air Tours_attraction_review_2025-02-27,0,Spanish,0,,,Unknown,0,52,309,2,1,0.019417475728155338,-0.3595,0.0,0.049,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,Airplane
father2dream,"Busan, South Korea",5,Jul 2016,한번쯤 멋진 비행을,"케치칸 바로 옆에 위치하였으며, 스태프들이.매우 친절합니다.  폭포도 보기 좋으며, 중간에 물위에 랜딩하여, 사진 찍기 좋습니다. 
파일럿의.설명이 좋아요",Unknown,0,2016-07-17,17-653-Taquan Air Tours_attraction_review_2025-02-27,1,Korean,0,Busan,,South Korea,0,17,86,3,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Airplane
Frederico Lima Verde,"Fortaleza, CE",5,Jun 2016 • Couples,Melhor passeio,"Esse embora caro, é o melhor passeio da cidade, com duração de aproximadamente 1 hora, sobrevoando os fyords, com pouso em um lago e 10 minutos para fotos. Experiencia única para voar em um hidroavião.",Couples,0,2016-06-25,17-653-Taquan Air Tours_attraction_review_2025-02-27,0,Spanish,0,Fortaleza,,Ce,0,35,201,2,0,0.009950248756218905,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Airplane
Eny Sumie,"Sao Paulo, SP",5,Jul 2015 • Family,Maravilhoso,"Adoramos este passeio, simplesmente incrível! Confesso que no começo estava com um pouco de medo mas quando terminou o briefing film e conhecemos o nosso piloto Dan, ele foi muito amável, mostrou ser bastante experiente e passou total segurança. Ele fez o vôo sobre os fjords bem confortável descrevendo cada parte com muitas informaçōes e detalhes pitorescos da região, enquanto tocava uma trilha sonora de fundo para vistas extasiantes. Foi excelente!",Family,0,2015-07-22,17-653-Taquan Air Tours_attraction_review_2025-02-27,1,Spanish,0,Sao Paulo,,Sp,0,71,453,1,2,0.011037527593818985,-0.4184,0.0,0.042,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,Airplane
Stacie,"Chicago, IL",5,Sep 2021 • Solo,IndescribableMemorableAwesomeHappy,"WOW! Cust Svc!!
Call AM day: Come later? Clouds go. Best views. YES!
EZ pay, VALUE!””
Flght AMAZING!",Solo,0,2021-09-18,Talkeetna Air Taxi,0,Other Non-English,0,Chicago,IL,United States,1,18,100,1,6,0.29,0.9709,0.612,0.041,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Airplane
Felix0998,Bertrange,5,Sep 2019,Ein absolutes MUST!,"Wir hatten 3 Tage auf die Grand Tour gewartet bis endlich das Wetter gepasst hat…. es hat sich auf jeden Fall gelohnt. Da bleibt einem wirklich der Atem weg. Leider war eine Gletscherlandung nicht möglich, da nicht genug Schnee liegt.",Unknown,0,2019-09-18,Talkeetna Air Taxi,0,German,0,Bertrange,,Unknown,0,40,234,3,0,0.04700854700854701,-0.7003,0.064,0.167,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Airplane
Claudia R,,5,Aug 2019 • Couples,Tout simplement magnifique!,"Nous avons fait le tour Denali Grand, au lieu de Summit dû aux nuages au sommet du mont. Vraiment impressionnant! Malheureusement, nous n'avons pu atterrir sur le glacier. La saison étant bien avancée, la qualité du glacier n'était pas optimal pour un atterissage sans danger. Nous avons volé durant un bon 2h et si près des parois! Notre pilote, Andy, nous donnait beaucoup d'informations et était d'agréable compagnie.",Couples,0,2019-09-08,Talkeetna Air Taxi,0,French,0,,,Unknown,0,68,420,3,2,0.023809523809523808,0.0,0.073,0.073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Airplane
Cesare M,"Carpi, Italy",5,Oct 2018 • Couples,Volo sul Denali e atterraggio sul ghiacciaio,"Al ritorno dal Katmai, ci aspettava una giornata con un sole splendido, e perchè non fare un giro attorno ai ghiacciai del Denali, visto che all'andata il tempo era pessimo. Così siamo partiti per questo volo fantastico, con viste mozzafiato ed infine atterraggio sul ghiacciaio con sosta sulla neve. Il volo si è completato girando attorno al Denali, cosa non sempre possibile.",Couples,0,2019-09-01,Talkeetna Air Taxi,0,Spanish,0,Carpi,,Italy,0,62,378,7,0,0.015873015873015872,0.1027,0.023,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Airplane
J82,,5,Jul 2019 • Solo,Der Wahnsinn,Bei schönstem Wetter hatte ich die Gelegenheit für einen Rundflug und wurde nicht enttäuscht. Andrew war ein toller Pilot und die Sicht war einfach nur atenberaubend!,Solo,0,2019-07-23,Talkeetna Air Taxi,1,German,0,,,Unknown,0,26,166,2,1,0.04216867469879518,-0.9508,0.0,0.419,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,Airplane
jonsouza1983,"Brasilia, DF",5,Jun 2019 • Solo,Experiência única,"Fiz o passeio Grand Denali com pouso no glaciar. Foi uma experiência única é incrível! As imagens e as sensações são mágicas. Além disso, o staff da Talkeetna Air é bastante simpático e solícito. Agradecimentos especiais ao Andrew, piloto do voo em que estive. Além de muito simpático, deu muitas informações sobre tudo o que víamos pelas janelas do avião.",Solo,0,2019-06-30,Talkeetna Air Taxi,1,Spanish,0,Brasilia,,Df,0,60,356,2,1,0.03089887640449438,0.2714,0.058,0.039,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,Airplane
令嫻 傅,,5,Sep 2018 • Family,K2 太讚了,"今天天氣很好，飛行員Mike技術高超，讓我們近距離飽覽麥金利山及其附近山逢及冰河的景色。還有降落到冰川。真是我看過最狀觀的風景。
用Tour saver的coupon,免費升級降落冰川，挺值得的。",Family,0,2018-09-02,Talkeetna Air Taxi,0,Chinese,0,,,Unknown,0,3,98,2,0,0.02040816326530612,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Airplane
CEduardoWP,"Curitiba, PR",5,,Incrível,Estive com amigos neste vôo incrível e imperdível até o ponto alto dos Estados Unidos. Vale a pena pousar nas geleiras e agradecer a Deus pela bela naturrleza que ELE nos deixou. Visual incrível...,Unknown,0,2018-08-23,Talkeetna Air Taxi,1,Spanish,0,Curitiba,PR,United States,1,34,197,1,0,0.04568527918781726,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Airplane
A Tripadvisor Member,,5,Jul 2018 • Family,很棒的体验,这是一次令人难忘的旅程，从空中观览广袤的阿拉斯加。飞行过程平稳，我们一行有近70岁的老人和3岁的孩子。我们还选择了在冰川着陆，太美了，不容错过。,Family,0,2018-08-07,Talkeetna Air Taxi,0,Chinese,0,,,Unknown,0,1,72,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Airplane
takakoy709,"Fullerton, CA",5,Jul 2018 • Family,経験すべき！,稀にないような素晴らしい天候に恵まれて、一番小さな飛行機でも揺れることなく、また、パイロットの腕が良かったのか、ランディングもスムーズでした。機内からの眺めも最高で、氷河に降り、マッキンリー山を間近で見られる感動も感じられます。ランディング有りと無しの飛行があり、有りの方が100ドル高いけど、絶対有りの方がいいです！飛行中ヘッドホンで日本語の説明が聴けます。,Family,0,2018-07-22,Talkeetna Air Taxi,1,Chinese,0,Fullerton,CA,United States,1,1,180,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Airplane
Jorge Horacio G,,5,Aug 2017,imperdible,"una experiencia unica, despegar con el hidroavión del puerto de juneau, la vista de las montañas y la ciudad se pagan con el pasaje, la computadora visual no deja de registrar ni un segundo las hermosuras que se aprecian en el lugar",Unknown,0,2017-10-03,Talkeetna Air Taxi,0,French,0,,,Unknown,0,42,232,1,0,0.0,-0.296,0.0,0.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Airplane
Nomadista-es,"Madrid, Spain",5,Sep 2016 • Couples,Precioso pueblecito,El pueblo de Takleetna es una maravilla. Está lleno de tiendas de souvenirs y zonas de parques mirando a un lago. Imprensicible en una ruta hacia Denali. El Air Taxi está bien pero si vais a ir a Denali de todas formas solo merece la pena si queréis ver las vistas desde arriba!.,Couples,0,2017-08-26,Talkeetna Air Taxi,0,French,0,Madrid,,Spain,0,53,279,2,1,0.03225806451612903,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Airplane
JDNasc,"San Diego, CA",5,Jul 2017 • Family,"Incrível, fantástico, inesquecível...","Não há adjetivos para descrever o quanto gostamos desse passeio. Já estávamos há cerca de 10 dias no Alaska, mas, sem duvida, esse foi o melhor de todos. Pegamos um avião com um piloto super gente boa MICHAEL. Educado, atencioso e sempre nos informando sobre as paisagens que víamos. Ver o DENALI de perto ( essa era a sensação), é inesquecível. Mas, o pouso no glaciar é fantástico. Se você pensa que vai balançar ou que o avião é aparentemente antigo e perigoso, esqueça! Pegue logo os primeiros voos da manha(fomos no primeiro horário 8:30). A companhia pega no hotel. As crianças adoraram. NÃO DEIXE DE FAZER O PASSEIO se estiver passando por talkeetna.",Family,0,2017-07-17,Talkeetna Air Taxi,1,Spanish,0,San Diego,CA,United States,1,114,657,3,1,0.0715372907153729,-0.4926,0.036,0.084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Airplane
Amy z,,5,Jul 2016 • Family,难忘的人生经历,这家公司服务很好，驾驶员技术高超。我们选择的grand Denali，期间飞机落地15分钟。推荐大家选择这种，降落在北美最高峰，近距离看雪山很震撼，我们还见到了雪崩，好在夏季雪少，没有危险。,Family,0,2017-05-02,Talkeetna Air Taxi,1,Chinese,0,,,Unknown,0,2,95,1,0,0.010526315789473684,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Airplane
Montarto71,"Getxo, Spain",5,Oct 2016 • Couples,Increible,"Una experiencia que creo que no debes perderte y ellos tienen muchos años de experiencia.Amables y profesionales.Recomendamos coger la opción de aterrizar en glaciar, no lo olvidaras.El piloto muy amable, profesional , con explicaciones por radio, y aunque hubo algunos baches , para el viento que hacía antes de despegar no se movió casi nada.Abrigarse y ellos te dan protectores zapatos para andar por la nieve en el glaciar , donde para unos 15-20 min , estás a unos 800 metros de altitud con la pared del Denali en frente de 6.194 metros.",Couples,0,2016-10-23,Talkeetna Air Taxi,0,French,0,Getxo,,Spain,0,93,542,1,0,0.01107011070110701,-0.6808,0.0,0.075,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,Airplane
A Tripadvisor Member,,5,Sep 2016 • Couples,飞行麦金利山,特别的享受--进行一次空中飞行，或者在冰川上面降落，是一项非常有意义的项目。因为天气原因，需要在此地预留足够时间。,Couples,0,2016-10-12,Talkeetna Air Taxi,0,Chinese,0,,,Unknown,0,1,57,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Airplane
MGG1,"Madrid, Spain",4,Aug 2016 • Friends,Wow,Tienen varios tamaños de aviones! Aunque precios elevados merece la pena la experiencia! Y posarse sobre el glaciar! Muy bueno el piloto!,Friends,0,2016-08-31,Talkeetna Air Taxi,0,French,0,Madrid,,Spain,0,22,137,1,4,0.029197080291970802,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Airplane
Rocardi,"Buenos Aires, Argentina",5,Jul 2016 • Family,Totalmente recomendable!!,"Lo super recomiendo, parar en un glaciar es único y todo fue excelente. Destaco el servicio prestado, sacamos los boletos una tarde para ir al otro día y te dan garantias que si no se puede ir porque esta todo nublado (y no se ve nada) te devuelven el dinero. Esto da tranquilidad. En nuestro caso fuimos igual y como una parte no se hizo porque estaba nublado nos devolvieron la parte proporcional del viaje. Muy honestos",Family,0,2016-08-19,Talkeetna Air Taxi,0,French,0,Buenos Aires,,Argentina,0,77,422,2,0,0.011848341232227487,-0.1779,0.048,0.082,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,Airplane
