user_name,user_location,rating,rating_text,review_title,review_text,trip_type,helpful_votes,published_date,tour_name,has_photo,language,is_english,user_city,user_state,user_country,is_us_domestic,review_word_count,review_char_count,title_word_count,exclamation_count,uppercase_ratio,sentiment_polarity,sentiment_pos,sentiment_neg,safety_assurance,fear_anxiety,thrill_arousal,flow_experience,fear_trans,safety_mention,helicopter_comparison,price_value_mention,coast_mention,canyon_mention,waterfall_mention,wildlife_mention,weather_mention,flight_crew_mention,ground_staff_mention,companion_mention,pilot_mention,staff_service_mention,guide_mention,pilot_service_mention,sentiment_pre_but,sentiment_post_but,has_adversative_conjunction,discourse_shift_pos2neg,discourse_shift_neg2pos,pilot_sentiment,pilot_pos,pilot_neg,weather_sentiment,weather_pos,weather_neg,ground_staff_sentiment,ground_staff_pos,ground_staff_neg,price_value_sentiment,price_value_pos,price_value_neg,scenery_sentiment,scenery_pos,scenery_neg,special_occasion,aircraft_type
Stephanie R,"Buenos Aires, Argentina",5,Mar 2014 • Couples,Impresionante!,"Hermoso paseo para conocer la inmensidad del cañón, se aprecia una vista totalmente diferente que desde la pasarela.
Todo funciono perfecto, desde la reserva online, envió de voucher y salida en horario. El tour tiene audio en distintos idiomas que comentan datos del cañón.
Muy recomendable!",Couples,0,2014-03-25,8 -690_Grand Canyon Scenic Airlines_2025-02-27,0,Spanish,0,Buenos Aires,,Argentina,0,46,292,1,1,0.0136986301369863,0.3802,0.056,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3802,0.3802,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,Airplane
zubill,"Belleville, Canada",5,Sep 2014 • Couples,Worth the Money,"Was the helicopter ride expensive? More than two nights' hotel accommodation (Best Western, Tusayan) and meals! But for an unparalleled perspective of the canyon, including the surprise of your life when your get to the canyon, you can't buy the experience anywhere else. The round trip from lift off to touch down was about 55 min, and the route (because of FAA rules) traverses parts of the canyon one normally sees. Go late in the day, when the later afternoon sun helps reveal the rocks' colors and shadows accentuate the topography. Expect a wait, even if you have reservations: flights are filled in order booked, but these have to be mitigated by passenger weights so the load is safe and balanced. In our case, we arrived after some others but because our weights (we're lighter than the average North American) were within the range they needed to fill up a load (typically 6 passengers), we kind of jumped the queue (to the vocal displeasure of one couple). Other than that, you'll get a supremely capable pilot who has a broad knowledge of local nature and geology. Don't look upon the cost as a luxury - look upon it as adding a third dimension to your otherwise level perspective.",Couples,0,2014-12-02,10-1549_Marverick Helicopter_attraction_review_2025-02-27,1,English,1,Belleville,,Canada,0,208,1193,3,1,0.014249790444258172,0.962,0.087,0.0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0.0,0.9604,1,0,0,0.743,1,0,0.3818,1,0,0.0,0,0,0.0,0,0,0.19595,1,0,0,Helicopter
DeeArizona,Arizona,5,Jun 2021,Don't miss this tour with K-2!,"K-2 is the way to go!  Very professional from the very start to end.  Our pilot in the Otter was knowledgeable with the geology and knew every canyon and glacier by name AND could multitask as a pilot, tour guide and flight attendant all at once!  At the very end of the flight Denali peak came out of the clouds and he made one more turn so that we could all see it- amazing!  Our tour had to be downgraded from the Grand Tour because of the weather on the back side of the mountain but it did not disappoint.  Don't miss this tour!",Unknown,0,2021-06-20,K2 Aviation,1,English,1,,AZ,United States,1,104,533,6,4,0.024390243902439025,0.7883,0.078,0.014,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0.826,0.3992,1,0,0,0.0,0,0,0.59175,1,0,0.0,0,0,0.0,0,0,0.2988,1,0,0,Other/Unspecified
Lindsey C,,5,,"Affordable, family fun!!",Jill and Ray took great care of our family.  We appreciate your professionalism and fun environment.  We appreciated them taking pictures with our own phones and emailed us one too that they took.  Thank you again!,Unknown,0,2022-05-05,TripadvisorReviewScraper,1,English,1,,,Unknown,0,36,214,3,1,0.02336448598130841,0.9606,0.393,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.9606,0.9606,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,Other/Unspecified
BarbBieber24,,5,May 2022 • Family,An amazing flight to the summit,My daughter and I enjoyed the spectacular flight to Denali and landed at Base Camp. There aren’t enough adjectives to describe or photograph accurate enough to depict the grandeur or majesty that we witnessed. The trip of a lifetime!!,Family,0,2022-06-03,Talkeetna Air Taxi,0,English,1,,,Unknown,0,39,234,6,2,0.029914529914529916,0.8065,0.172,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8065,0.8065,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.5267,1,0,0,Airplane
Jroberts1986,"West Valley City, UT",5,May 2023,Our pilot Michael was great!!,"We had an awesome flight around in a helicopter for an arches area tour. Michael was an awesome tour guide, he talked about all the areas of interest along our flight. Got to see a few of the awesome arches around Moab.  Thank You Michael for a great flight for our Anniversary!",Unknown,0,2023-05-08,44_470_Retail Air Adventures_2025-03-06,0,English,1,West Valley City,UT,United States,1,52,278,5,1,0.02877697841726619,0.9726,0.34,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0.9726,0.9726,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,Airplane
_dbraun7247,"Falls Church, VA",5,Dec 2018 • Solo,Fly around the Island,"TJ took us up.  It was my first time in a small plane and was in the co-pilot seat.  Could see everything.  Just a bit bumpy now and then, never an issue.  We saw all the major and some minor sights on the island.  It was thrilling.  Over too soon, TJ brought us back safely.  Hope he achieves his dream of commercial flying.",Solo,0,2018-12-20,TripadvisorReviewScraper,0,English,1,Falls Church,VA,United States,1,63,325,4,0,0.033846153846153845,0.8807,0.164,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.8807,0.8807,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,Other/Unspecified
Loved_Kauai,Central Iowa,5,,Wings Over Kauai is Hands Down a Better Deal than the Helicopter Tours,"My husband and I were considering a helicopter tour when we overheard a couple rave about the Cessna plane trip they took over Kauai.  Turns out, they went on Wings Over Kauai and loved it.  We immediately booked it and were impressed by the friendliness of Bruce and his assistant.  Not only did we feel like we were appreciated as customers, we got an excellent tour of the island.  The views were spectacular (as expected) and it was a very comfortable ride.  The cabin was quiet and the headsets were exceptional--you could easily speak with the pilot and the passengers.  I loved the pictures they took of us, and the little extras that made this the best value on the island.  My only disappointment is that for all the places that I looked for activities (magazines, brochures, etc.), that Wings Over Kauai was not mentioned.  The editors of the magazines are missing a great asset to Kauai.  I for one, will be spreading the name of Wings Over Kauai!",Unknown,0,2009-11-16,Wings Over Kauai Air Tour,0,English,1,Central Iowa,,Unknown,0,169,958,13,1,0.026096033402922755,0.9894,0.221,0.028,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0.9894,0.9894,0,0,0,0.53345,1,0,0.0,0,0,0.0,0,0,0.8885,1,0,0.7679666666666667,1,0,0,Airplane
ISLANDbluefish,"Surprise, AZ",5,,Everyone should do this!,"I had high expectations for this adventure.  It was a surprise birthday present for my girlfriend.  All expectations were exceeded on our trip September 2021.  Our pilot.  Forrest.  Experienced, knowledgeable and funny.  He is a Trip Advisors STAR!(I told him this as I was researching this trip).  Absolutely mind blowing and breathing views of the Grand Canyon. Thank you to Maverick and Forrest for an experience we will never forget!",Unknown,0,2021-09-18,"9-691_45-minute Helicopter Flight Over the Grand Canyon from Tusayan, Arizona_attraction_product_review_2025-02-27",1,English,1,Surprise,AZ,United States,1,70,437,4,2,0.05034324942791762,0.9242,0.204,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0.9242,0.9242,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.4588,1,0,1,Helicopter
rex b,"Santa Rosa, CA",5,May 2021,Perfect Anniversary,"This adventure was a surprise for my wife on our 3rd wedding anniversary.  Visibility wasn't great along the coast so we did a loop over the north bay, then back to the  the ball park coming back by the golden gate and over Alcatraz.  Pilot/owner had a great local knowledge of the history and development of the area.  Wish we had one more lap to pick his brains and get another perspective on an area we both grew up in and thought we knew so well.  We chased the flight with an amazing dinner right down the street on the waterfront people watching.  Couldn't have been a better evening.",Unknown,0,2021-05-17,36_854_Seaplane Adventures_2025-03-04,0,English,1,Santa Rosa,CA,United States,1,109,590,2,0,0.011864406779661017,0.5643,0.114,0.075,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0.5643,0.5643,0,0,0,0.6249,1,0,-0.5096,0,1,0.0,0,0,0.0,0,0,-0.5096,0,1,1,Airplane
Judy A,"Foley, AL",5,Aug 2015 • Couples,Amazing Point of View,This was my first experience with Steve and Lesley and SeaWind Aviation.  The Fjords were beautiful.  Steve explained the area and the history.  We landed on an mountain lake and taxi up to an island.  It was exciting to land and take off from such a remote area.  Steve pointed out the waterfalls as we ascended into the sky.  It is amazing to me that a plane can be that close to the scenery and still be safe.  We also looked for brown bears and saw many species of birds. Coming into the rocky picturesque landing of Ketchikan was breath taking! What a wonderful way to view the Fjords.  Thank you SeaWind!,Couples,0,2015-09-13,SeaWind Aviation,1,English,1,Foley,AL,United States,1,112,610,4,2,0.03442622950819672,0.9725,0.185,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0.9725,0.9725,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.44786666666666664,1,0,0,Other/Unspecified
mfoltmar,"Fairbanks, AK",5,Feb 2021 • Family,Pleasant Experience,"Staff was professional and helpful. Car seats for infants were provided, and the pilot was knowledgeable and friendly.",Family,0,2021-03-16,K2 Aviation,0,English,1,Fairbanks,AK,United States,1,18,118,2,0,0.01694915254237288,0.7184,0.273,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0.7184,0.7184,0,0,0,0.4939,1,0,0.0,0,0,0.4215,1,0,0.0,0,0,0.0,0,0,0,Other/Unspecified
nkoncz4,"Denver, CO",5,Jul 2017 • Couples,Sea Plan from San Juan to Seattle,"My husband and I decided instead of taking the ferry to and from the islands, we wanted a different mode of transportation returning to Seattle. We took the sea plan from Friday Harbor to Seattle (Renton), and it was great! Our pilot was friendly, knowledgeable of the land and history, and told us facts and stories as we flew over different areas. It was a unique way to see the area, and we are very glad we did it. The trip was approximately 45 minutes; it was smooth taking off and landing and felt very safe. We loved it!",Couples,0,2017-07-10,42_260_Northwest Seaplanes_2025-03-06,0,English,1,Denver,CO,United States,1,99,527,7,2,0.022770398481973434,0.9614,0.169,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0.9614,0.9614,0,0,0,0.4939,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.6249,1,0,0,Airplane
Joannie T,"Quebec, Canada",5,Jul 2018 • Couples,Amazing experience!!!,We did the Summit Tour with a glacier landing at the beginning of the month. It was just amazing! I was not sure about the oxygen mask when we booked but there is nothing to worry about. The views of the Alaskan Range are crazy and the glacier landing is an unforgettable experience.,Couples,0,2018-07-16,K2 Aviation,1,English,1,Quebec,,Canada,0,53,283,2,1,0.028268551236749116,0.3004,0.101,0.08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4819,0.0023,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,-0.17,0,1,0,Other/Unspecified
Coolwet,,4,Oct 2019 • Friends,Absolument top '' ready for lift up'',"Top, super top.. surtout si vous êtes assis sur 1 des 3 sièges de devant: place 1,2 ou 3 mais..pas de négociation possible ces 3 places sont assignées aux plus légers des 7 passagers. Donc pour les plus lourds du groupe c'est le 2eme rang : places 4,5 6 et 7 et là,il faut dire que se voir attribuer une des 2 places centrales 5 et 6 est extrêmement frustrant puisqu'on ne voit RIEN du show. Ahhh vous aurez quand même le droit dans un casque high tech à la musique, bien choisie,  pour accompagner les plongées dans le canjon avec les commentaires en français. Une petite consolation. Bon vol.
Coolwet from the top.",Friends,0,2019-10-10,"9-691_45-minute Helicopter Flight Over the Grand Canyon from Tusayan, Arizona_attraction_product_review_2025-02-27",1,Spanish,0,,,Unknown,0,114,616,7,0,0.016233766233766232,0.5423,0.069,0.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5423,0.5423,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,Helicopter
Deborah J,"Laguna Beach, CA",5,Sep 2018 • Solo,First time on a seaplane - great experience!,From start to finish this was a very professional experience.  The seaplane was a time saver for getting from Seattle area to Friday Harbor - less than an hour.  I was happy that headphones were provided as the plane was noisy but to be expected.  Both the take off and landing were not scary at all and a very soft landing at Friday Harbor.  I would highly recommend this experience.,Solo,0,2018-09-16,42_260_Northwest Seaplanes_2025-03-06,0,English,1,Laguna Beach,CA,United States,1,70,384,8,0,0.026041666666666668,0.8455,0.134,0.019,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4588,0.7982,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,Airplane
Steve O,"Sawyer, North Dakota",5,May 2014 • Couples,Highlite of our Kauai Stay,"We arrived on the island early Monday morning and by Tuesday afternoon we had driven up the Waimea Canyon road, out to Princeville and along the coast.  Wednesday morning we arrived for our biplane air tour.  It was great, showing us more of the island than we could ever see by car.  It is better in the open cockpit biplane because you can smell the wonderful aroma of the tropics. Harry our pilot was fantastic and informative.  This is a must do for island visitors.  Remember its open cockpit so keep in mind the weather. The ceiling on this little plane is 14,000 ft. the highest point on the island is 5100 ft.  So we were above the highest peak and turning circles in the canyon flying through the low hanging clouds.  This 300 hp biplane is unique in itself. A real stick & rudder plane.  Having driven around the island prior we could make out land marks of where we had been and where we would like to go and explore further.  Make an effort to visit Air venture tours.  Its worth your time. Thanks Harry",Couples,0,2014-06-01, TripadvisorReviewScraper,1,English,1,Sawyer,ND,United States,1,187,1015,5,0,0.02167487684729064,0.9612,0.108,0.011,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0.9612,0.9612,0,0,0,0.5574,1,0,-0.1366,0,1,0.0,0,0,0.2263,1,0,0.11881666666666668,1,0,0,Other/Unspecified
Ana2714,"Danville, CA",5,May 2017 • Couples,Great Experience and It is worth it!!,I took the tour with Glacier Landing. I was a great experience. I was co-pilot on the way back!! The overall experience and service is excellent. The staffs very friendly. The airplane is clean and well maintained. Highly recommended.,Couples,0,2017-06-08,K2 Aviation,0,English,1,Danville,CA,United States,1,39,234,7,2,0.038461538461538464,0.957,0.393,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0.957,0.957,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,Other/Unspecified
Andy K,"Westlake Village, CA",5,May 2019 • Couples,Misty Fjords,"Larry flew us- outstanding service , piloting and memorable trip- thank you for safety , knowledge, the music ,education but mostly a fantastic life experience in one of nature’s awesome gift to all of us.",Couples,0,2019-05-10,17-653-Taquan Air Tours_attraction_review_2025-02-27,0,English,1,Westlake Village,CA,United States,1,35,205,2,0,0.004878048780487805,0.9664,0.441,0.0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8519,0.9468,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,Airplane
EmmaDillnutt,"Farringdon, UK",5,Oct 2013 • Couples,A truly fantastic experience ..........,We managed to pick a beautiful sunny afternoon for our Greater Bay Area tour which included a very convenient pick up and drop back at Fisherman's Wharf.  There were five adults and one child and we were seated comfortably inside the DHC2 Beaver aircraft with headsets to listen to Aaron's expert commentary. We had an incredible view of all the major sights and would not hesitate to recommend doing one of these trips - it's worth every penny!,Couples,0,2013-10-15,36_854_Seaplane Adventures_2025-03-04,0,English,1,Farringdon,,United Kingdom,0,78,445,5,1,0.029213483146067417,0.8956,0.184,0.048,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.8956,0.8956,0,0,0,0.0,0,0,0.7964,1,0,0.0,0,0,0.1541,1,0,0.1541,1,0,0,Airplane
Selene S,,5,Feb 2023 • Couples,Awesome,"Awesome! Eduardo is the best, the tour is beautiful. Had a very safe and enjoyable time filming with you.",Couples,0,2023-02-14,12-392_Eagles AirLine_attraction_review_2025-02-27,0,English,1,,,Unknown,0,19,105,1,1,0.02857142857142857,0.963,0.592,0.0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.963,0.963,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,Airplane
